Confirmed,Country/Region,Deaths,Date,Province/State,Recovered,Epidemy,Lat,Long
206.0,Singapore,31.0,2003-05-30,,165.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-30,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-30,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-30,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-30,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-30,,6.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-30,,4.0,SARS,55.378051,-3.435973
66.0,US,0.0,2003-05-30,,32.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-30,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-29,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-29,,2.0,SARS,-14.235004,-51.92528
151.0,Canada,26.0,2003-05-29,,112.0,SARS,56.130366,-106.34677099999999
5325.0,Mainland China,327.0,2003-05-29,,3121.0,SARS,35.86166,104.195397
1732.0,Hong Kong,273.0,2003-05-29,,1302.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-29,,0.0,SARS,22.1987,113.5439
660.0,Taiwan,81.0,2003-05-29,,122.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-29,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-29,,1.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-29,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-29,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-29,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-29,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-29,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-29,,1.0,SARS,29.311659999999996,47.481766
5.0,Malaysia,2.0,2003-05-29,,3.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-29,,9.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-29,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-29,,10.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-29,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-29,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-29,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,31.0,2003-05-29,,165.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-29,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-29,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-29,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-29,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-29,,6.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-29,,4.0,SARS,55.378051,-3.435973
66.0,US,0.0,2003-05-29,,32.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-29,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-28,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-28,,2.0,SARS,-14.235004,-51.92528
149.0,Canada,26.0,2003-05-28,,111.0,SARS,56.130366,-106.34677099999999
5323.0,Mainland China,325.0,2003-05-28,,3036.0,SARS,35.86166,104.195397
1730.0,Hong Kong,270.0,2003-05-28,,1295.0,SARS,22.396428,114.10949699999999
2.0,Macao,0.0,2003-05-28,,0.0,SARS,22.1987,113.5439
610.0,Taiwan,81.0,2003-05-28,,112.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-28,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-28,,1.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-28,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-28,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-28,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-28,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-28,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-28,,1.0,SARS,29.311659999999996,47.481766
5.0,Malaysia,2.0,2003-05-28,,3.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-28,,9.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-28,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-28,,10.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-28,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-28,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-28,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,31.0,2003-05-28,,165.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-28,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-28,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-28,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-28,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-28,,6.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-28,,4.0,SARS,55.378051,-3.435973
66.0,US,0.0,2003-05-28,,32.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-28,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-27,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-27,,2.0,SARS,-14.235004,-51.92528
148.0,Canada,26.0,2003-05-27,,111.0,SARS,56.130366,-106.34677099999999
5322.0,Mainland China,321.0,2003-05-27,,2944.0,SARS,35.86166,104.195397
1728.0,Hong Kong,269.0,2003-05-27,,1285.0,SARS,22.396428,114.10949699999999
2.0,Macao,0.0,2003-05-27,,0.0,SARS,22.1987,113.5439
596.0,Taiwan,76.0,2003-05-27,,112.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-27,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-27,,1.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-27,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-27,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-27,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-27,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-27,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-27,,1.0,SARS,29.311659999999996,47.481766
5.0,Malaysia,2.0,2003-05-27,,3.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-27,,9.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-27,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-27,,10.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-27,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-27,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-27,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,31.0,2003-05-27,,163.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-27,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-27,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-27,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-27,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-27,,6.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-27,,4.0,SARS,55.378051,-3.435973
65.0,US,0.0,2003-05-27,,32.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-27,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-26,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-26,,2.0,SARS,-14.235004,-51.92528
148.0,Canada,26.0,2003-05-26,,110.0,SARS,56.130366,-106.34677099999999
5316.0,Mainland China,317.0,2003-05-26,,2829.0,SARS,35.86166,104.195397
1726.0,Hong Kong,267.0,2003-05-26,,1276.0,SARS,22.396428,114.10949699999999
2.0,Macao,0.0,2003-05-26,,0.0,SARS,22.1987,113.5439
585.0,Taiwan,72.0,2003-05-26,,112.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-26,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-26,,1.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-26,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-26,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-26,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-26,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-26,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-26,,1.0,SARS,29.311659999999996,47.481766
5.0,Malaysia,2.0,2003-05-26,,3.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-26,,8.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-26,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-26,,10.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-26,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-26,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-26,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,31.0,2003-05-26,,163.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-26,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-26,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-26,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-26,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-26,,6.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-26,,4.0,SARS,55.378051,-3.435973
65.0,US,0.0,2003-05-26,,33.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-26,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-24,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-24,,2.0,SARS,-14.235004,-51.92528
140.0,Canada,23.0,2003-05-24,,109.0,SARS,56.130366,-106.34677099999999
5309.0,Mainland China,308.0,2003-05-24,,2675.0,SARS,35.86166,104.195397
1724.0,Hong Kong,262.0,2003-05-24,,1266.0,SARS,22.396428,114.10949699999999
2.0,Macao,0.0,2003-05-24,,0.0,SARS,22.1987,113.5439
538.0,Taiwan,60.0,2003-05-24,,82.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-24,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-24,,1.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-24,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-24,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-24,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-24,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-24,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-24,,1.0,SARS,29.311659999999996,47.481766
8.0,Malaysia,2.0,2003-05-24,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-24,,8.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-24,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-24,,10.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-24,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-24,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-24,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,31.0,2003-05-24,,163.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-24,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-24,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-24,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-24,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-24,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-24,,4.0,SARS,55.378051,-3.435973
65.0,US,0.0,2003-05-24,,33.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-24,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-23,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-23,,2.0,SARS,-14.235004,-51.92528
140.0,Canada,23.0,2003-05-23,,109.0,SARS,56.130366,-106.34677099999999
5285.0,Mainland China,303.0,2003-05-23,,2544.0,SARS,35.86166,104.195397
1724.0,Hong Kong,260.0,2003-05-23,,1255.0,SARS,22.396428,114.10949699999999
2.0,Macao,0.0,2003-05-23,,0.0,SARS,22.1987,113.5439
538.0,Taiwan,60.0,2003-05-23,,82.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-23,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-23,,1.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-23,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-23,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-23,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-23,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-23,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-23,,1.0,SARS,29.311659999999996,47.481766
8.0,Malaysia,2.0,2003-05-23,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-23,,8.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-23,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-23,,10.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-23,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-23,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-23,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,31.0,2003-05-23,,163.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-23,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-23,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-23,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-23,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-23,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-23,,4.0,SARS,55.378051,-3.435973
65.0,US,0.0,2003-05-23,,33.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-23,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-22,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-22,,2.0,SARS,-14.235004,-51.92528
140.0,Canada,23.0,2003-05-22,,109.0,SARS,56.130366,-106.34677099999999
5271.0,Mainland China,300.0,2003-05-22,,2445.0,SARS,35.86166,104.195397
1722.0,Hong Kong,258.0,2003-05-22,,1247.0,SARS,22.396428,114.10949699999999
2.0,Macao,0.0,2003-05-22,,0.0,SARS,22.1987,113.5439
483.0,Taiwan,60.0,2003-05-22,,74.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-22,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-22,,1.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-22,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-22,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-22,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-22,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-22,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-22,,1.0,SARS,29.311659999999996,47.481766
8.0,Malaysia,2.0,2003-05-22,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-22,,8.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-22,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-22,,10.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-22,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-22,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-22,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,29.0,2003-05-22,,162.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-22,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-22,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-22,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-22,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-22,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-22,,4.0,SARS,55.378051,-3.435973
65.0,US,0.0,2003-05-22,,33.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-22,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-21,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-21,,2.0,SARS,-14.235004,-51.92528
140.0,Canada,23.0,2003-05-21,,108.0,SARS,56.130366,-106.34677099999999
5249.0,Mainland China,296.0,2003-05-21,,2335.0,SARS,35.86166,104.195397
1719.0,Hong Kong,255.0,2003-05-21,,1237.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-21,,0.0,SARS,22.1987,113.5439
418.0,Taiwan,52.0,2003-05-21,,71.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-21,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-21,,1.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-21,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-21,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-21,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-21,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-21,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-21,,1.0,SARS,29.311659999999996,47.481766
8.0,Malaysia,2.0,2003-05-21,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-21,,8.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-21,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-21,,10.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-21,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-21,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-21,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,28.0,2003-05-21,,161.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-21,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-21,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-21,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-21,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-21,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-21,,4.0,SARS,55.378051,-3.435973
66.0,US,0.0,2003-05-21,,33.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-21,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-20,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-20,,2.0,SARS,-14.235004,-51.92528
140.0,Canada,23.0,2003-05-20,,106.0,SARS,56.130366,-106.34677099999999
5248.0,Mainland China,294.0,2003-05-20,,2254.0,SARS,35.86166,104.195397
1718.0,Hong Kong,253.0,2003-05-20,,1229.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-20,,0.0,SARS,22.1987,113.5439
383.0,Taiwan,52.0,2003-05-20,,63.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-20,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-20,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-20,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-20,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-20,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-20,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-20,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-20,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-20,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-20,,8.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-20,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-20,,8.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-20,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-20,,2.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-20,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,28.0,2003-05-20,,161.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-20,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-20,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-20,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-20,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-20,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-20,,4.0,SARS,55.378051,-3.435973
67.0,US,0.0,2003-05-20,,34.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-20,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-19,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-19,,2.0,SARS,-14.235004,-51.92528
140.0,Canada,23.0,2003-05-19,,106.0,SARS,56.130366,-106.34677099999999
5236.0,Mainland China,289.0,2003-05-19,,2148.0,SARS,35.86166,104.195397
1714.0,Hong Kong,251.0,2003-05-19,,1213.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-19,,0.0,SARS,22.1987,113.5439
344.0,Taiwan,40.0,2003-05-19,,50.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-19,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-19,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-19,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-19,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-19,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-19,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-19,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-19,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-19,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-19,,8.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-19,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-19,,8.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-19,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-19,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-19,,1.0,SARS,45.943160999999996,24.96676
206.0,Singapore,28.0,2003-05-19,,160.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-19,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-19,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-19,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-19,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-19,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-19,,4.0,SARS,55.378051,-3.435973
67.0,US,0.0,2003-05-19,,34.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-19,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-17,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-17,,2.0,SARS,-14.235004,-51.92528
140.0,Canada,23.0,2003-05-17,,106.0,SARS,56.130366,-106.34677099999999
5209.0,Mainland China,282.0,2003-05-17,,2009.0,SARS,35.86166,104.195397
1710.0,Hong Kong,243.0,2003-05-17,,1191.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-17,,0.0,SARS,22.1987,113.5439
274.0,Taiwan,35.0,2003-05-17,,46.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-17,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-17,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-17,,6.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-17,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-17,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-17,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-17,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-17,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-17,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-17,,7.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-17,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-17,,4.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-17,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-17,,1.0,SARS,35.907757000000004,127.766922
